"driverid";"name";"path";"class";"subclass";"loc";"chipset";"has_recovery";"driver_types";"driver_ops";"basic_type";"bfactor";"cfactor";"bus_type"
"557";"vga";"drivers/gpu/vga/vgaarb.o";"gpu";"vga";"1295";"1";"0";"empty_type";"file_operations";"char";"0";"0";"pci_device_id"
"558";"vga";"drivers/gpu/vga/vga_switcheroo.o";"gpu";"vga";"393";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"559";"hid-core";"drivers/hid/hid-core.o";"hid";;"1761";"174";"0";"core";"bus_type";"char";"1";"0";"hid_device_id"
"560";"hid-input";"drivers/hid/hid-input.o";"hid";;"1181";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"hid_device_id"
"561";"hid-debug";"drivers/hid/hid-debug.o";"hid";;"608";"1";"0";"empty_type";"file_operations";"char";"0";"0";"hid_device_id"
"562";"hidraw";"drivers/hid/hidraw.o";"hid";;"635";"1";"0";"empty_type";"file_operations";"char";"0";"0";"hid_device_id"
"563";"hid-3m-pct";"drivers/hid/hid-3m-pct.o";"hid";;"454";"2";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"564";"hid-a4tech";"drivers/hid/hid-a4tech.o";"hid";;"269";"3";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"565";"hid-axff";"drivers/hid/hid-axff.o";"hid";;"270";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"566";"hid-apple";"drivers/hid/hid-apple.o";"hid";;"471";"40";"0";"hid_driver";"kernel_param_ops";"char";"2";"0";"hid_device_id"
"567";"hid-belkin";"drivers/hid/hid-belkin.o";"hid";;"144";"2";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"568";"hid-cando";"drivers/hid/hid-cando.o";"hid";;"397";"4";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"569";"hid-cherry";"drivers/hid/hid-cherry.o";"hid";;"96";"2";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"570";"hid-chicony";"drivers/hid/hid-chicony.o";"hid";;"107";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"571";"hid-cypress";"drivers/hid/hid-cypress.o";"hid";;"151";"4";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"572";"hid-drff";"drivers/hid/hid-drff.o";"hid";;"290";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"573";"hid-egalax";"drivers/hid/hid-egalax.o";"hid";;"424";"2";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"574";"hid-elecom";"drivers/hid/hid-elecom.o";"hid";;"27";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"575";"hid-ezkey";"drivers/hid/hid-ezkey.o";"hid";;"83";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"576";"hid-gyration";"drivers/hid/hid-gyration.o";"hid";;"130";"3";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"577";"hid-kensington";"drivers/hid/hid-kensington.o";"hid";;"61";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"578";"hid-kye";"drivers/hid/hid-kye.o";"hid";;"36";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"579";"hid-lg";"drivers/hid/hid-lg.o";"hid";;"419";"25";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"580";"hid-lgff";"drivers/hid/hid-lgff.o";"hid";;"131";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"hid_device_id"
"581";"hid-lg2ff";"drivers/hid/hid-lg2ff.o";"hid";;"206";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"input_device_id"
"582";"hid-lg3ff";"drivers/hid/hid-lg3ff.o";"hid";;"150";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"hid_device_id"
"583";"hid-lg4ff";"drivers/hid/hid-lg4ff.o";"hid";;"117";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"hid_device_id"
"584";"hid-magicmouse";"drivers/hid/hid-magicmouse.o";"hid";;"619";"2";"0";"hid_driver";"kernel_param_ops";"char";"6";"0";"hid_device_id"
"585";"hid-microsoft";"drivers/hid/hid-microsoft.o";"hid";;"245";"6";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"586";"hid-monterey";"drivers/hid/hid-monterey.o";"hid";;"95";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"587";"hid-mosart";"drivers/hid/hid-mosart.o";"hid";;"404";"3";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"588";"hid-ntrig";"drivers/hid/hid-ntrig.o";"hid";;"973";"19";"0";"hid_driver";"kernel_param_ops";"char";"6";"0";"hid_device_id"
"589";"hid-ortek";"drivers/hid/hid-ortek.o";"hid";;"27";"2";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"590";"hid-prodikeys";"drivers/hid/hid-prodikeys.o";"hid";;"931";"1";"0";"hid_driver";"snd_device_ops";"char";"3";"0";"hid_device_id"
"591";"hid-quanta";"drivers/hid/hid-quanta.o";"hid";;"387";"2";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"592";"hid-pl";"drivers/hid/hid-pl.o";"hid";;"317";"3";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"593";"hid-petalynx";"drivers/hid/hid-petalynx.o";"hid";;"156";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"594";"hid-picolcd";"drivers/hid/hid-picolcd.o";"hid";;"2592";"2";"0";"hid_driver";"file_operations";"char";"0";"0";"hid_device_id"
"595";"hid-roccat";"drivers/hid/hid-roccat.o";"hid";;"511";"1";"0";"empty_type";"file_operations";"char";"0";"0";"empty_bus_type"
"596";"hid-roccat-kone";"drivers/hid/hid-roccat-kone.o";"hid";;"1096";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"597";"hid-roccat-pyra";"drivers/hid/hid-roccat-pyra.o";"hid";;"1036";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"598";"hid-samsung";"drivers/hid/hid-samsung.o";"hid";;"213";"2";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"599";"hid-sjoy";"drivers/hid/hid-sjoy.o";"hid";;"274";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"600";"hid-sony";"drivers/hid/hid-sony.o";"hid";;"285";"3";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"601";"hid-stantum";"drivers/hid/hid-stantum.o";"hid";;"414";"3";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"602";"hid-sunplus";"drivers/hid/hid-sunplus.o";"hid";;"95";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"603";"hid-gaff";"drivers/hid/hid-gaff.o";"hid";;"286";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"604";"hid-tmff";"drivers/hid/hid-tmff.o";"hid";;"347";"8";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"605";"hid-topseed";"drivers/hid/hid-topseed.o";"hid";;"102";"4";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"606";"hid-twinhan";"drivers/hid/hid-twinhan.o";"hid";;"127";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"607";"hid-uclogic";"drivers/hid/hid-uclogic.o";"hid";;"49";"4";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"608";"hid-zpff";"drivers/hid/hid-zpff.o";"hid";;"266";"2";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"609";"hid-zydacron";"drivers/hid/hid-zydacron.o";"hid";;"387";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"610";"hid-wacom";"drivers/hid/hid-wacom.o";"hid";;"564";"1";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"611";"hid-waltop";"drivers/hid/hid-waltop.o";"hid";;"48";"4";"0";"hid_driver";"empty_ops";"char";"0";"0";"hid_device_id"
"612";"usbhid";"drivers/hid/usbhid/hid-core.o";"hid";"usbhid";"1732";"1";"0";"core";"kernel_param_ops";"char";"3";"0";"hid_device_id"
"613";"usbhid";"drivers/hid/usbhid/hid-quirks.o";"hid";"usbhid";"290";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"usb_device_id"
"614";"usbhid";"drivers/hid/usbhid/hiddev.o";"hid";"usbhid";"1088";"1";"0";"usb_class_driver";"file_operations";"char";"0";"0";"usb_device_id"
"615";"usbhid";"drivers/hid/usbhid/hid-pidff.o";"hid";"usbhid";"1141";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"usb_device_id"
"616";"hwmon";"drivers/hwmon/hwmon.o";"hwmon";;"154";"1";"0";"empty_type";"pv_lock_ops";"char";"0";"0";"pci_device_id"
"617";"hwmon-vid";"drivers/hwmon/hwmon-vid.o";"hwmon";;"137";"1";"0";"empty_type";"pv_cpu_ops";"char";"0";"0";"empty_bus_type"
"618";"asus_atk0110";"drivers/hwmon/asus_atk0110.o";"hwmon";;"1326";"2";"0";"acpi_driver";"file_operations";"char";"0";"0";"acpi_device_id"
"619";"asb100";"drivers/hwmon/asb100.o";"hwmon";;"743";"1";"0";"i2c_driver";"kernel_param_ops";"char";"1";"0";"i2c_device_id"
"620";"w83627hf";"drivers/hwmon/w83627hf.o";"hwmon";;"1451";"1";"0";"platform_driver";"kernel_param_ops";"char";"3";"0";"platform_device_id"
"621";"w83792d";"drivers/hwmon/w83792d.o";"hwmon";;"1032";"1";"0";"i2c_driver";"kernel_param_ops";"char";"2";"0";"i2c_device_id"
"622";"w83793";"drivers/hwmon/w83793.o";"hwmon";;"1753";"1";"0";"i2c_driver";"file_operations";"char";"4";"0";"i2c_device_id"
"623";"w83781d";"drivers/hwmon/w83781d.o";"hwmon";;"1597";"4";"0";"platform_driver";"kernel_param_ops";"char";"3";"0";"platform_device_id"
"624";"w83791d";"drivers/hwmon/w83791d.o";"hwmon";;"1083";"1";"0";"i2c_driver";"kernel_param_ops";"char";"3";"0";"i2c_device_id"
"625";"abituguru";"drivers/hwmon/abituguru.o";"hwmon";;"1259";"1";"0";"platform_driver";"kernel_param_ops";"char";"5";"0";"platform_device_id"
"626";"abituguru3";"drivers/hwmon/abituguru3.o";"hwmon";;"687";"1";"0";"platform_driver";"kernel_param_ops";"char";"2";"0";"platform_device_id"
"627";"ad7414";"drivers/hwmon/ad7414.o";"hwmon";;"323";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"628";"ad7418";"drivers/hwmon/ad7418.o";"hwmon";;"348";"3";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"629";"adcxx";"drivers/hwmon/adcxx.o";"hwmon";;"384";"4";"0";"spi_driver";"empty_ops";"char";"0";"0";"spi_device_id"
"630";"adm1021";"drivers/hwmon/adm1021.o";"hwmon";;"426";"8";"0";"i2c_driver";"kernel_param_ops";"char";"1";"0";"i2c_device_id"
"631";"adm1025";"drivers/hwmon/adm1025.o";"hwmon";;"463";"2";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"632";"adm1026";"drivers/hwmon/adm1026.o";"hwmon";;"1215";"1";"0";"i2c_driver";"kernel_param_ops";"char";"5";"0";"i2c_device_id"
"633";"adm1029";"drivers/hwmon/adm1029.o";"hwmon";;"371";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"634";"adm1031";"drivers/hwmon/adm1031.o";"hwmon";;"847";"2";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"635";"adm9240";"drivers/hwmon/adm9240.o";"hwmon";;"639";"3";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"636";"ads7828";"drivers/hwmon/ads7828.o";"hwmon";;"282";"1";"0";"i2c_driver";"kernel_param_ops";"char";"3";"0";"i2c_device_id"
"637";"adt7411";"drivers/hwmon/adt7411.o";"hwmon";;"369";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"638";"adt7462";"drivers/hwmon/adt7462.o";"hwmon";;"1386";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"639";"adt7470";"drivers/hwmon/adt7470.o";"hwmon";;"1017";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"640";"adt7475";"drivers/hwmon/adt7475.o";"hwmon";;"1213";"4";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"641";"applesmc";"drivers/hwmon/applesmc.o";"hwmon";;"968";"27";"1";"platform_driver";"led_classdev";"char";"0";"0";"platform_device_id"
"642";"asc7621";"drivers/hwmon/asc7621.o";"hwmon";;"905";"2";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"643";"atxp1";"drivers/hwmon/atxp1.o";"hwmon";;"402";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"644";"coretemp";"drivers/hwmon/coretemp.o";"hwmon";;"675";"1";"0";"core";"pv_cpu_ops";"char";"0";"0";"empty_bus_type"
"645";"dme1737";"drivers/hwmon/dme1737.o";"hwmon";;"1859";"2";"0";"platform_driver";"kernel_param_ops";"char";"3";"0";"platform_device_id"
"646";"ds1621";"drivers/hwmon/ds1621.o";"hwmon";;"361";"2";"0";"i2c_driver";"kernel_param_ops";"char";"1";"0";"i2c_device_id"
"647";"f71805f";"drivers/hwmon/f71805f.o";"hwmon";;"1103";"1";"0";"platform_driver";"kernel_param_ops";"char";"1";"0";"platform_device_id"
"648";"f71882fg";"drivers/hwmon/f71882fg.o";"hwmon";;"1610";"1";"0";"platform_driver";"kernel_param_ops";"char";"1";"0";"platform_device_id"
"649";"f75375s";"drivers/hwmon/f75375s.o";"hwmon";;"583";"2";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"650";"fschmd";"drivers/hwmon/fschmd.o";"hwmon";;"1074";"7";"0";"i2c_driver";"file_operations";"char";"1";"0";"i2c_device_id"
"651";"g760a";"drivers/hwmon/g760a.o";"hwmon";;"292";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"652";"gl518sm";"drivers/hwmon/gl518sm.o";"hwmon";;"532";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"653";"gl520sm";"drivers/hwmon/gl520sm.o";"hwmon";;"734";"1";"0";"i2c_driver";"kernel_param_ops";"char";"1";"0";"i2c_device_id"
"654";"i5k_amb";"drivers/hwmon/i5k_amb.o";"hwmon";;"612";"3";"0";"platform_driver";"empty_ops";"char";"0";"0";"platform_device_id"
"655";"ibmaem";"drivers/hwmon/ibmaem.o";"hwmon";;"1029";"1";"0";"aem_driver_data";"bus_type";"char";"0";"0";"empty_bus_type"
"656";"ibmpex";"drivers/hwmon/ibmpex.o";"hwmon";;"642";"1";"0";"ibmpex_driver_data";"empty_ops";"char";"0";"0";"empty_bus_type"
"657";"it87";"drivers/hwmon/it87.o";"hwmon";;"1717";"1";"0";"platform_driver";"kernel_param_ops";"char";"3";"0";"platform_device_id"
"658";"k8temp";"drivers/hwmon/k8temp.o";"hwmon";;"418";"2";"0";"pci_driver";"pv_cpu_ops";"char";"0";"0";"pci_device_id"
"659";"k10temp";"drivers/hwmon/k10temp.o";"hwmon";;"190";"3";"0";"pci_driver";"kernel_param_ops";"char";"1";"0";"pci_device_id"
"660";"lis3lv02d";"drivers/hwmon/lis3lv02d.o";"hwmon";;"1117";"1";"0";"empty_type";"file_operations";"char";"1";"0";"input_device_id"
"661";"hp_accel";"drivers/hwmon/hp_accel.o";"hwmon";;"200";"29";"0";"acpi_driver";"empty_ops";"char";"0";"0";"acpi_device_id"
"662";"lis3lv02d_i2c";"drivers/hwmon/lis3lv02d_i2c.o";"hwmon";;"216";"1";"1";"i2c_driver";"dev_pm_ops";"char";"0";"0";"i2c_device_id"
"663";"lm63";"drivers/hwmon/lm63.o";"hwmon";;"499";"2";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"664";"lm70";"drivers/hwmon/lm70.o";"hwmon";;"273";"2";"0";"spi_driver";"empty_ops";"char";"0";"0";"spi_device_id"
"665";"lm73";"drivers/hwmon/lm73.o";"hwmon";;"155";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"666";"lm75";"drivers/hwmon/lm75.o";"hwmon";;"411";"15";"1";"i2c_driver";"dev_pm_ops";"char";"0";"0";"i2c_device_id"
"667";"lm77";"drivers/hwmon/lm77.o";"hwmon";;"410";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"668";"lm78";"drivers/hwmon/lm78.o";"hwmon";;"849";"2";"0";"platform_driver";"pv_cpu_ops";"char";"0";"0";"platform_device_id"
"669";"lm80";"drivers/hwmon/lm80.o";"hwmon";;"428";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"670";"lm83";"drivers/hwmon/lm83.o";"hwmon";;"319";"2";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"671";"lm85";"drivers/hwmon/lm85.o";"hwmon";;"1133";"10";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"672";"lm87";"drivers/hwmon/lm87.o";"hwmon";;"747";"2";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"673";"lm90";"drivers/hwmon/lm90.o";"hwmon";;"1084";"17";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"674";"lm92";"drivers/hwmon/lm92.o";"hwmon";;"384";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"675";"lm93";"drivers/hwmon/lm93.o";"hwmon";;"1689";"1";"0";"i2c_driver";"kernel_param_ops";"char";"4";"0";"i2c_device_id"
"676";"lm95241";"drivers/hwmon/lm95241.o";"hwmon";;"330";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"677";"ltc4215";"drivers/hwmon/ltc4215.o";"hwmon";;"327";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"678";"ltc4245";"drivers/hwmon/ltc4245.o";"hwmon";;"495";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"679";"max1111";"drivers/hwmon/max1111.o";"hwmon";;"362";"1";"0";"spi_driver";"empty_ops";"char";"0";"0";"spi_device_id"
"680";"max1619";"drivers/hwmon/max1619.o";"hwmon";;"318";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"681";"max6650";"drivers/hwmon/max6650.o";"hwmon";;"584";"1";"0";"i2c_driver";"kernel_param_ops";"char";"3";"0";"i2c_device_id"
"682";"mc13783-adc";"drivers/hwmon/mc13783-adc.o";"hwmon";;"265";"1";"0";"platform_driver";"empty_ops";"char";"0";"0";"platform_device_id"
"683";"pc87360";"drivers/hwmon/pc87360.o";"hwmon";;"1281";"1";"0";"platform_driver";"kernel_param_ops";"char";"2";"0";"platform_device_id"
"684";"pc87427";"drivers/hwmon/pc87427.o";"hwmon";;"925";"1";"0";"platform_driver";"kernel_param_ops";"char";"1";"0";"platform_device_id"
"685";"pcf8591";"drivers/hwmon/pcf8591.o";"hwmon";;"293";"1";"0";"i2c_driver";"kernel_param_ops";"char";"1";"0";"i2c_device_id"
"686";"sht15";"drivers/hwmon/sht15.o";"hwmon";;"597";"1";"0";"empty_type";"empty_ops";"char";"0";"0";"empty_bus_type"
"687";"sis5595";"drivers/hwmon/sis5595.o";"hwmon";;"678";"2";"0";"pci_driver";"kernel_param_ops";"char";"1";"0";"pci_device_id"
"688";"smsc47b397";"drivers/hwmon/smsc47b397.o";"hwmon";;"401";"1";"0";"platform_driver";"kernel_param_ops";"char";"1";"0";"platform_device_id"
"689";"smsc47m1";"drivers/hwmon/smsc47m1.o";"hwmon";;"818";"1";"0";"platform_driver";"kernel_param_ops";"char";"1";"0";"platform_device_id"
"690";"smsc47m192";"drivers/hwmon/smsc47m192.o";"hwmon";;"540";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"691";"amc6821";"drivers/hwmon/amc6821.o";"hwmon";;"881";"1";"0";"i2c_driver";"kernel_param_ops";"char";"2";"0";"i2c_device_id"
"692";"thmc50";"drivers/hwmon/thmc50.o";"hwmon";;"439";"2";"0";"i2c_driver";"kernel_param_ops";"char";"1";"0";"i2c_device_id"
"693";"tmp401";"drivers/hwmon/tmp401.o";"hwmon";;"590";"2";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"694";"tmp421";"drivers/hwmon/tmp421.o";"hwmon";;"349";"3";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"695";"via-cputemp";"drivers/hwmon/via-cputemp.o";"hwmon";;"407";"1";"0";"platform_driver";"empty_ops";"char";"0";"0";"platform_device_id"
"696";"via686a";"drivers/hwmon/via686a.o";"hwmon";;"649";"2";"0";"pci_driver";"kernel_param_ops";"char";"1";"0";"pci_device_id"
"697";"vt1211";"drivers/hwmon/vt1211.o";"hwmon";;"985";"1";"0";"platform_driver";"kernel_param_ops";"char";"3";"0";"platform_device_id"
"698";"vt8231";"drivers/hwmon/vt8231.o";"hwmon";;"740";"2";"0";"pci_driver";"kernel_param_ops";"char";"1";"0";"pci_device_id"
"699";"w83627ehf";"drivers/hwmon/w83627ehf.o";"hwmon";;"1307";"1";"0";"platform_driver";"kernel_param_ops";"char";"1";"0";"platform_device_id"
"700";"w83l785ts";"drivers/hwmon/w83l785ts.o";"hwmon";;"313";"1";"0";"i2c_driver";"empty_ops";"char";"0";"0";"i2c_device_id"
"701";"w83l786ng";"drivers/hwmon/w83l786ng.o";"hwmon";;"589";"1";"0";"i2c_driver";"kernel_param_ops";"char";"1";"0";"i2c_device_id"
"702";"wm831x-hwmon";"drivers/hwmon/wm831x-hwmon.o";"hwmon";;"213";"1";"0";"platform_driver";"empty_ops";"char";"0";"0";"platform_device_id"
"703";"i2c-boardinfo";"drivers/i2c/i2c-boardinfo.o";"i2c";;"153";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"i2c_device_id"
"704";"algos";"drivers/i2c/algos/i2c-algo-bit.o";"i2c";"algos";"510";"1";"0";"empty_type";"kernel_param_ops";" ";"2";"0";"i2c_device_id"
"705";"algos";"drivers/i2c/algos/i2c-algo-pca.o";"i2c";"algos";"447";"1";"0";"empty_type";"kernel_param_ops";" ";"1";"0";"i2c_device_id"
"706";"busses";"drivers/i2c/busses/i2c-scmi.o";"i2c";"busses";"466";"3";"0";"acpi_driver";"empty_ops";" ";"0";"0";"acpi_device_id"
"707";"busses";"drivers/i2c/busses/i2c-ali1535.o";"i2c";"busses";"387";"1";"0";"pci_driver";"pv_cpu_ops";" ";"0";"0";"pci_device_id"
"708";"busses";"drivers/i2c/busses/i2c-ali1563.o";"i2c";"busses";"371";"1";"0";"pci_driver";"pv_cpu_ops";" ";"0";"0";"pci_device_id"
"709";"busses";"drivers/i2c/busses/i2c-ali15x3.o";"i2c";"busses";"395";"2";"0";"pci_driver";"kernel_param_ops";" ";"1";"0";"pci_device_id"
"710";"busses";"drivers/i2c/busses/i2c-amd756.o";"i2c";"busses";"304";"6";"0";"pci_driver";"pv_cpu_ops";" ";"0";"0";"pci_device_id"
"711";"busses";"drivers/i2c/busses/i2c-amd756-s4882.o";"i2c";"busses";"300";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"i2c_device_id"
"712";"busses";"drivers/i2c/busses/i2c-amd8111.o";"i2c";"busses";"485";"2";"0";"pci_driver";"empty_ops";" ";"0";"0";"pci_device_id"
"713";"busses";"drivers/i2c/busses/i2c-i801.o";"i2c";"busses";"866";"22";"0";"pci_driver";"kernel_param_ops";" ";"1";"0";"pci_device_id"
"714";"busses";"drivers/i2c/busses/i2c-isch.o";"i2c";"busses";"229";"1";"0";"platform_driver";"empty_ops";" ";"0";"0";"platform_device_id"
"715";"busses";"drivers/i2c/busses/i2c-nforce2.o";"i2c";"busses";"418";"15";"0";"pci_driver";"pv_cpu_ops";" ";"0";"0";"pci_device_id"
"716";"busses";"drivers/i2c/busses/i2c-nforce2-s4985.o";"i2c";"busses";"297";"1";"0";"empty_type";"empty_ops";" ";"0";"0";"i2c_device_id"
"717";"busses";"drivers/i2c/busses/i2c-piix4.o";"i2c";"busses";"413";"14";"0";"pci_driver";"kernel_param_ops";" ";"2";"0";"pci_device_id"
"718";"busses";"drivers/i2c/busses/i2c-sis5595.o";"i2c";"busses";"286";"2";"0";"pci_driver";"kernel_param_ops";" ";"1";"0";"pci_device_id"
"719";"busses";"drivers/i2c/busses/i2c-sis630.o";"i2c";"busses";"388";"3";"0";"pci_driver";"kernel_param_ops";" ";"2";"0";"pci_device_id"
"720";"busses";"drivers/i2c/busses/i2c-sis96x.o";"i2c";"busses";"233";"2";"0";"pci_driver";"empty_ops";" ";"0";"0";"pci_device_id"
"721";"busses";"drivers/i2c/busses/i2c-via.o";"i2c";"busses";"99";"2";"0";"pci_driver";"empty_ops";" ";"0";"0";"pci_device_id"
"722";"busses";"drivers/i2c/busses/i2c-viapro.o";"i2c";"busses";"360";"15";"0";"pci_driver";"kernel_param_ops";" ";"2";"0";"pci_device_id"
"723";"busses";"drivers/i2c/busses/i2c-gpio.o";"i2c";"busses";"293";"1";"0";"platform_driver";"empty_ops";" ";"0";"0";"platform_device_id"
"724";"busses";"drivers/i2c/busses/i2c-ocores.o";"i2c";"busses";"400";"1";"0";"core";"empty_ops";" ";"0";"0";"i2c_device_id"
"725";"busses";"drivers/i2c/busses/i2c-pca-platform.o";"i2c";"busses";"371";"1";"0";"platform_driver";"empty_ops";" ";"0";"0";"platform_device_id"
